tenure,MonthlyCharges,TotalCharges,AvgMonthlyCharge,ChargeDiff,TotalServices,Contract,TenureGroups,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,gender,SeniorCitizen,Partner,Dependents,PhoneService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,IsMonthly,IsSingle
0.7870718938571567,-0.3537086971297184,0.2548726407325661,-0.34749830857570746,-0.04572144140823312,0.031135077937038378,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.4517427905497869,-0.16180569437486875,-0.3865862319500775,-0.15609938798032852,-0.04572144140823312,-0.9709799886876394,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2.8082958526263804,-0.35787227312637193,1.4207298623345137,-0.35165094787856577,-0.04572144140823312,-0.9709799886876394,2.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4822919883087637,-0.4494709450527499,1.0913529349479607,-0.4430090125414489,-0.04572144140823312,0.031135077937038378,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.4517427905497869,-0.656514224159067,-0.5859647685960264,-0.6495084396926762,-0.04572144140823312,-0.9709799886876394,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.9174734395842035,-0.06642195336062381,0.5982838645012365,-0.06096619667848322,-0.04572144140823312,0.031135077937038378,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.12573892623217015,-0.018730082853501494,-0.09757697499958737,-0.013399601027560715,-0.04572144140823312,-0.9709799886876394,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.25614047195921685,-1.0486473816620734,-0.683022606347354,-1.0406115594891507,-0.04572144140823312,-0.9709799886876394,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.4297543835026372,-0.7496269237205917,-1.0413738725282375,-0.7423765550111442,-0.04572144140823312,0.031135077937038378,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.5169435634133103,1.0153507919517237,0.015517334568806199,1.0179649967368873,-0.04572144140823312,-0.9709799886876394,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.12573892623217015,-0.7799074764235264,-0.5002144549677907,-0.772577568122841,-0.04572144140823312,-0.9709799886876394,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.06986339235839989,-0.43925125851550934,-0.2129880875712788,-0.4328161706162511,-0.04572144140823312,-0.9709799886876394,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.3306664838124933,0.0058728662176330245,0.24366045829685284,0.011138722125692946,-0.04572144140823312,0.031135077937038378,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.46106802953953996,-0.4021575814544142,0.029103525020244478,-0.3958199295544225,-0.04572144140823312,-0.9709799886876394,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-1.4297543835026372,-0.7049631084837628,-1.040248840617171,-0.6978300606713913,-0.04572144140823312,-0.9709799886876394,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9733489734579737,-0.7613606378929789,-0.8487264590112117,-0.7540794475919267,-0.04572144140823312,-0.9709799886876394,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-1.038549746321497,-0.49186371883685864,-0.8287714438428886,-0.4852904308978244,-0.04572144140823312,0.031135077937038378,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.3306664838124933,-0.3673349458460391,-0.019558872217749147,-0.36108876447597105,-0.04572144140823312,-0.9709799886876394,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.0038981712169504,0.9597102763600809,3.8239124343973434,0.962470635144145,-0.045721441408237765,-0.9709799886876394,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.2002649380854466,0.1288876115733059,0.23044610042619088,0.13383033789196153,-0.04572144140823312,0.031135077937038378,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0.5262688024030633,-0.15877763910457532,0.25575931842518634,-0.15307928666915888,-0.04572144140823312,0.031135077937038378,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.9174734395842035,-0.8609079549038773,-0.14216828218651845,-0.8533652781966301,-0.04572144140823312,0.031135077937038378,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.25614047195921685,2.0009827824322537,0.7764965465491553,2.001007973522621,-0.04572144140823312,0.031135077937038378,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.9174734395842035,0.7443398452604568,1.3539048736509134,0.747665929387201,-0.045721441408237765,-0.9709799886876394,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.9733489734579737,-0.013809493039274751,-0.6980865929531592,-0.008491936396910142,-0.04572144140823312,-0.9709799886876394,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.4517427905497869,-1.0596240820168872,-0.7484270038890147,-1.0515594267421409,-0.04572144140823312,-0.9709799886876394,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2654657109489699,-0.23902110376735258,0.030219022762573162,-0.23311197141515552,-0.04572144140823312,-0.9709799886876394,2.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1130757581747734,0.036153418920567774,0.836838300491017,0.041339735237389715,-0.04572144140823545,1.033250144561716,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
-1.038549746321497,-0.5353920133473274,-0.8364464496768591,-0.5287043872458886,-0.04572144140823312,0.031135077937038378,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.7870718938571567,0.7299565827265629,1.2102440191089678,0.7333204481591447,-0.04572144140823312,1.033250144561716,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
-0.4517427905497869,1.276899065923324,0.19324377401109463,1.2788262474891696,-0.04572144140823312,1.033250144561716,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.6473451091403569,-0.4801300046644713,-0.6188195140666624,-0.4735875383170418,-0.04572144140823312,-0.9709799886876394,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.5821443362768336,0.34236550812899663,-0.29412386353039444,0.34674748032942454,-0.04572144140823312,-0.9709799886876394,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.3213412448227402,-1.078170920547435,-0.7167354270043965,-1.0700575472730551,-0.04572144140823428,0.031135077937038378,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.2993528377755903,2.3897093777561795,-0.7484270038890147,2.3887134793440294,-0.045721441408237765,1.033250144561716,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.38654201768626356,-0.803374904768301,-0.6186478990293811,-0.7959833532844061,-0.04572144140823312,-0.9709799886876394,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.1782765310382968,-0.6220700954594784,0.20471337900272987,-0.6151547872781209,-0.04572144140823312,0.031135077937038378,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1.24347730390182,-0.2424276659464329,0.6374216271701166,-0.23650958539022154,-0.04572144140823312,0.031135077937038378,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9174734395842035,-1.027450994770019,-0.2973845492387397,-1.019470850310963,-0.04572144140823312,1.033250144561716,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.7777466548674036,-0.9381233642963612,-0.8150136383541691,-0.9303778616314573,-0.04572144140823312,-0.9709799886876394,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9733489734579737,-0.19397878162173707,-0.7343927075068973,-0.1881879644115065,-0.04572144140823312,0.031135077937038378,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.004662619494876546,1.1489637307534237,0.6714586095642462,1.15122696709225,-0.04572144140823312,1.033250144561716,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0.7218711209936334,1.7999956138665234,2.0615213432055075,1.8005487489937329,-0.04572144140823312,0.031135077937038378,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.7870718938571567,-0.32645619969707707,0.27889874595195174,-0.32031739677518034,-0.04572144140823312,0.031135077937038378,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.3086780767653434,-0.13266066239829383,0.7969473384918465,-0.12703091286032014,-0.0457214414082308,-0.9709799886876394,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1.5042803953559136,0.008522414579139836,1.0907332139800003,0.013781310772966434,-0.04572144140823312,2.035365211186394,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.234152064912067,-1.1114795285206631,-0.9942560106257756,-1.1032786616959218,-0.04572144140823312,0.031135077937038378,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
-0.9081482005944503,-0.17164687400332249,-0.6874750631479305,-0.16591471724162993,-0.04572144140823312,-0.9709799886876394,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.3086780767653434,-0.4543915348669767,0.44847347112337704,-0.4479166771720995,-0.0457214414082308,1.033250144561716,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
-1.038549746321497,-1.1735546615616796,-0.9489687091209815,-1.1651907385749005,-0.04572144140823312,-0.9709799886876394,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.4517427905497869,-0.11941292059076003,-0.36950100157184784,-0.11381796962395298,-0.04572144140823312,0.031135077937038378,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.9174734395842035,-0.41010622653893464,0.2779739315843801,-0.403747695496243,-0.04572144140823312,0.031135077937038378,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.4390796224923903,2.6001592190415765,3.981397833609172,2.598610520470323,-0.04572144140823312,1.033250144561716,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.25614047195921685,-0.8434966370996898,-0.58483973668496,-0.8359996956574045,-0.04572144140823312,2.035365211186394,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.569481168219437,-0.6398599201724529,0.3700835357607628,-0.6328978824812428,-0.04572144140823545,-0.9709799886876394,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1.6346819410829603,-0.9332027744821342,0.04603620869866859,-0.9254701970008065,-0.04572144140823312,0.031135077937038378,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1.6346819410829603,-0.20722652342927114,0.923789919380222,-0.20140090764787394,-0.04572144140823545,0.031135077937038378,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2.2214888968546704,-0.6633273485172273,0.6426272833009835,-0.656303667642808,-0.04572144140823312,-0.9709799886876394,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.1782765310382968,-0.7250239746494571,0.09838832923821084,-0.7178382318578904,-0.04572144140823312,-0.9709799886876394,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.5821443362768336,0.16825233008712118,-0.35552391020215757,0.1730916549371677,-0.04572144140823545,-0.9709799886876394,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.38654201768626356,-0.6451590168954664,-0.5508980959782089,-0.63818305977579,-0.045721441408231964,2.035365211186394,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.234152064912067,-0.11562785150289312,-0.8939184188286274,-0.11004284298499081,-0.04572144140823312,-0.9709799886876394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.25614047195921685,-0.996034921340724,-0.6578428667106884,-0.9881372992075775,-0.04572144140823312,0.031135077937038378,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.004662619494876546,0.01722807348123349,0.015793825462203856,0.02246410204257917,-0.04572144140823312,-0.9709799886876394,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7125458820038802,-1.052810957658727,-0.826569050864445,-1.044764198792009,-0.04572144140823312,0.031135077937038378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.4517427905497869,0.22464985949633742,-0.2308360514485367,0.22934104185770293,-0.04572144140823312,-0.9709799886876394,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.6473451091403569,1.782584296062336,0.12211887522672289,1.7831831664545075,-0.04572144140822848,0.031135077937038378,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-1.038549746321497,0.028204773836047612,-0.7370718089222337,0.03341196929556952,-0.0457214414082308,0.031135077937038378,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
-0.6473451091403569,0.60580631664453,-0.263223622651018,0.6094962944011874,-0.04572144140823312,-0.9709799886876394,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3.0690989440804737,-0.8786977796168516,0.6533055522873771,-0.8711083733997521,-0.04572144140823428,1.033250144561716,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
